time_s,npv,P0,nqv,Q0,V0
17925,1.73,1761.64,1.33,298.57,230.51
17940,1.73,1761.46,1.35,298.8,230.56
17955,1.73,1765.06,1.33,299.65,230.58
17970,1.54,1982,1.22,300.52,230.6
17985,1.65,1869.69,1.23,289.98,230.48
18000,1.66,1858.07,1.23,289.37,230.5
18015,1.65,1871.18,1.22,290.24,230.51
18030,1.66,1867.65,1.23,289.3,230.53
18045,1.65,1869.99,1.23,289.38,230.45
18060,1.65,1871.8,1.23,290.34,230.56
18075,1.64,1871.7,1.22,289.56,230.48
18090,1.65,1873.03,1.23,289.95,230.52
18105,1.65,1871.64,1.21,289.54,230.55
18120,1.65,1876.22,1.24,289.1,230.44
18135,1.65,1878.4,1.25,290.09,230.55
18150,1.64,1873.33,1.22,289.87,230.56
18165,1.64,1877.41,1.21,289.7,230.47
18180,1.64,1879.44,1.2,289.89,230.44
18195,1.64,1876.41,1.21,289.91,230.46
18210,1.64,1880.03,1.22,289.7,230.45
18225,1.63,1879.69,1.22,289.38,230.45
18240,1.64,1874.42,1.24,289.26,230.45
18255,1.64,1871.17,1.22,289.42,230.45
18270,1.64,1872.19,1.22,289.63,230.46
18285,1.64,1867.8,1.25,289.39,230.45
18300,1.65,1860.44,1.24,288.97,230.5
18315,1.65,1858.71,1.23,289.35,230.58
18330,1.65,1858.78,1.25,289.22,230.58
18345,1.65,1857.88,1.24,288.99,230.5
18360,1.66,1855.84,1.24,288.66,230.46
18375,1.66,1853.19,1.23,289.26,230.57
18390,1.65,1854.16,1.24,288.69,230.49
18405,1.66,1848.27,1.25,288.37,230.51
18420,1.66,1846.12,1.25,288.98,230.59
18435,1.66,1846.29,1.26,288.34,230.47
18450,1.66,1844.48,1.25,288.17,230.54
18465,1.67,1846.78,1.26,288.76,230.5
18480,1.67,1844.86,1.25,288.52,230.47
18495,1.66,1850.87,1.23,286.08,230.59
18510,1.66,1854.38,1.22,284.92,230.46
18525,1.66,1853.04,1.23,285,230.55
18540,1.66,1853.88,1.22,285.62,230.58
18555,1.66,1856.75,1.22,285.8,230.53
18570,1.66,1857.41,1.22,285.49,230.47
18585,1.66,1858.99,1.22,285.42,230.45
18600,1.66,1846.99,1.31,282.48,230.46
18615,1.67,1831.04,1.34,282.22,230.47
18630,1.67,1830.22,1.33,281.96,230.5
18645,1.67,1831.38,1.33,282.24,230.55
18660,1.67,1833.44,1.32,282.01,230.52
18675,1.67,1833.25,1.33,282.19,230.49
18690,1.66,1830.52,1.33,281.84,230.47
18705,1.67,1832.48,1.33,282.54,230.49
18720,1.66,1834.26,1.33,282.23,230.46
18735,1.67,1832.56,1.33,282.86,230.48
18750,1.66,1833.09,1.33,282.51,230.51
18765,1.67,1832.63,1.33,282.72,230.56
18780,1.67,1834.12,1.33,282.66,230.58
18795,1.67,1831.79,1.33,282.72,230.58
18810,1.67,1829.42,1.33,282.47,230.54
18825,1.67,1833.51,1.33,281.87,230.47
18840,1.67,1831.46,1.34,281.83,230.47
18855,1.67,1828.55,1.32,282.07,230.51
18870,1.67,1825.59,1.33,281.94,230.52
18885,1.67,1829.19,1.33,281.77,230.47
18900,1.89,1627.28,1.25,265.99,230.45
18915,1.89,1626.07,1.26,265.95,230.5
18930,1.89,1623.63,1.26,265.66,230.57
18945,1.89,1623.03,1.26,265.36,230.57
18960,1.89,1625.05,1.26,265.21,230.57
18975,1.89,1625.35,1.26,265.74,230.57
18990,1.89,1622.76,1.26,265.68,230.56
19005,1.89,1622.85,1.25,264.87,230.5
19020,1.89,1624.97,1.26,265.12,230.52
19035,1.89,1625.76,1.26,265.83,230.56
19050,1.89,1623.3,1.26,265.53,230.53
19065,1.89,1622.14,1.26,265.04,230.51
19080,1.89,1623.94,1.26,265.89,230.54
19095,1.89,1622.89,1.26,264.85,230.44
19110,1.89,1621.1,1.26,265.92,230.56
19125,1.89,1625.65,1.26,265.82,230.49
19140,1.89,1622.55,1.26,265.15,230.48
19155,1.89,1622.52,1.26,265.95,230.58
19170,1.89,1623.83,1.26,265.44,230.48
19185,1.89,1622.12,1.25,265.1,230.5
19200,1.89,1623.27,1.26,265.86,230.57
19215,1.89,1624.91,1.26,266.29,230.55
19230,1.89,1624.65,1.26,265.86,230.46
19245,1.89,1620.87,1.25,265.36,230.47
19260,1.89,1622.87,1.26,265.77,230.57
19275,1.89,1625.9,1.26,265.23,230.44
19290,1.89,1624.03,1.26,265.92,230.58
19305,1.89,1625.1,1.26,265.45,230.46
19320,1.89,1621.44,1.26,265.16,230.49
19335,1.89,1620.18,1.26,265.77,230.56
19350,1.89,1622.98,1.26,265.2,230.47
19365,1.89,1621.84,1.26,264.99,230.49
19380,1.89,1625.11,1.26,266.01,230.56
19395,1.89,1622.28,1.26,265,230.45
19410,1.89,1623.32,1.25,265.67,230.58
19425,1.89,1624.06,1.26,265.35,230.46
19440,1.89,1619.55,1.26,265.33,230.51
19455,1.89,1622.4,1.25,266.25,230.58
